,Time,entropy,KL_prior,log_prob,cal_err,map_err,MMD,KL,KL_rev,RMSE,RMSE_true
0,0.0016770362854003906,2.8455225676841813,0.0,-2.630098193819271,1.2709372697396908,1.250019710139335,0.7348063413569339,3.2584118131297855,2.609430401080921,0.6891261144551812,0.6324510382163581
1,4.152415752410889,2.8298698157353996,0.0003212833342640494,-2.630098193819271,1.2624032774010598,1.2716756766258037,0.7275356362648145,3.2267190986947845,2.5666908379551,0.6901404649567056,0.6293634142021001
2,9.00102186203003,2.8253358650199294,0.0014905690134299821,-2.630098193819271,1.2267970591027735,1.2485779956793541,0.7183204820480187,3.1993630112387756,2.5334010025730707,0.6850659538942935,0.6207894762966486
3,14.655619382858276,2.857611025051429,0.0,-2.630098193819271,1.2505105414073474,1.2451180933493304,0.7298656759359199,3.235993866385063,2.583411981577883,0.6784803583598931,0.6173336405092823
4,22.413488388061523,2.8533788767529566,0.0,-2.630098193819271,1.2536039048209804,1.249067898979262,0.7234175495219648,3.252898518366434,2.5439769538588948,0.6827814198866992,0.6197754540110145
5,30.009252548217773,2.8367921707949924,0.0,-2.630098193819271,1.2632066368012682,1.2483761040034866,0.7268787521524437,3.119192472075026,2.5566023611984012,0.6749820239834741,0.6166998810194275
6,37.3170428276062,2.825062467193864,0.0,-2.630098193819271,1.2793138066362562,1.2602842005402215,0.7344201668123495,3.299859657083551,2.6145089436501987,0.6685474051151631,0.5881489711091906
7,44.8721981048584,2.8325635275322565,0.0015605509023526184,-2.630098193819271,1.2347452941133912,1.25595100349446,0.7250943564764509,3.2899848544885284,2.568033109986852,0.6758942378355574,0.5842226444429517
8,52.54004693031311,2.806319662388108,0.0,-2.630098193819271,1.258072863978418,1.2385478894289865,0.734772554245158,3.2622633407180484,2.628280920935511,0.6760354684869242,0.5842692144742734
9,60.91928267478943,2.8236237431077535,0.0033072147161373553,-2.630098193819271,1.2566074732663384,1.2597947881900944,0.7262381837221659,3.081233586653437,2.5539551411726813,0.6836134461848956,0.5792246936266465
10,69.85612797737122,2.850546692670412,0.0,-2.630098193819271,1.2461720535741596,1.294040847398341,0.7272064490911462,3.3251921377108977,2.574461274719136,0.6688466666411829,0.575232301185192
11,81.71766257286072,2.844602943418325,0.0015849874972385092,-2.630098193819271,1.2650545243386555,1.2539524562815916,0.7268921057765709,3.3144900574197407,2.5828251200384695,0.6568966685554725,0.5729719966214182
12,93.44967865943909,2.8130403592768065,0.0,-2.630098193819271,1.2563138417805098,1.2606051073847198,0.733450510561543,3.2458321242774772,2.608192805254723,0.6630460754436585,0.5651671380047572
13,105.11042046546936,2.857117401317428,0.0,-2.630098193819271,1.2351490965758336,1.2755957107917881,0.7183332533690511,3.136116343529691,2.516722401908924,0.6579972496897812,0.563998790293537
14,116.32221913337708,2.84707725872787,0.0,-2.630098193819271,1.2893151673224281,1.2469531410460133,0.7345385133494418,3.204129773644932,2.597664259392548,0.6575399382169967,0.5637132547759957
15,128.40788769721985,2.8365485660974175,0.0,-2.630098193819271,1.2774108875363843,1.2638908491798988,0.733346210946813,3.2439523254652824,2.594563302565427,0.6522624488009546,0.5645951246796923
16,143.84434509277344,2.8378414408653727,0.0,-2.630098193819271,1.2694689261798677,1.2642052993621156,0.7332117269485162,3.273137401322238,2.590889003257693,0.6588817408173246,0.5644827103323584
17,158.67266488075256,2.800706801174295,0.0,-2.630098193819271,1.2529206862923892,1.268300459094042,0.7341903502658277,3.2632341481037206,2.6153875880985673,0.6584572129429606,0.5652192894507312
18,171.9866156578064,2.8465953741956627,0.0,-2.630098193819271,1.2595554074830901,1.259039788338396,0.7357054457348864,3.28989299443599,2.6102237973663005,0.6620333522714634,0.5651636675279912
19,186.4558036327362,2.7938058906509875,0.0,-2.630098193819271,1.2595997458887542,1.2599796666108554,0.7367945730330723,3.3351803830462625,2.635733598309222,0.6578203219283782,0.5586647218594551
20,201.10345816612244,2.820558716719294,0.0,-2.630098193819271,1.2738063046730281,1.2635237210259227,0.7362136703225346,3.282179517431506,2.6271950102776755,0.6570951446812907,0.5574359688397487
21,219.90606951713562,2.831125411554078,0.0,-2.630098193819271,1.2589394129391973,1.259014701395788,0.7282443104330026,3.1653573996849778,2.5658524203675226,0.6601575276027891,0.5536839290689711
22,237.53006839752197,2.8208761936528024,0.0,-2.630098193819271,1.2427480131645163,1.2548653331957442,0.727328166575955,3.240616696673254,2.5694840187793173,0.6485449832428406,0.5486671603247388
23,254.99644088745117,2.8360048782449336,0.0,-2.630098193819271,1.2847663939939176,1.2545103657244567,0.7371404763000704,3.247624305920765,2.6038736163780913,0.6562372191469287,0.549456605277707
24,273.6317472457886,2.83428484104358,0.0,-2.630098193819271,1.2528107146565501,1.2306411169686147,0.7323088619712329,3.234619500199948,2.597032966122717,0.6400428837650693,0.5492149655176896
25,300.7441267967224,2.872335695106261,0.0,-2.630098193819271,1.2747735266946385,1.2857061784321515,0.7320055419028659,3.271985882967827,2.560509537198159,0.6552147623420302,0.5493295264214664
26,320.981995344162,2.8458085882532256,0.0,-2.630098193819271,1.2464777018260738,1.243265978645034,0.7254353184971264,3.179365604913558,2.556430086099591,0.6531707167610091,0.5495193370103056
