,Time,entropy,KL_prior,log_prob,cal_err,map_err,MMD,KL,KL_rev,RMSE,RMSE_true
0,6.961822509765625e-05,-inf,0.20233931183341636,-inf,0.9188844485223819,0.4103860964031987,0.6137645057504608,2.7538290131492023,2.0185400122418233,0.68617594679021,0.6324510382163581
1,35.62611508369446,-inf,0.19514882161645958,-inf,0.8851124574432082,0.42148759128700153,0.6034900425498991,2.668639087740565,1.9725502187337405,0.6881257770834651,0.6311241222313884
2,70.04365229606628,-inf,0.19496363622054103,-inf,0.8939260953088083,0.4111954640118874,0.5997225779091875,2.709535333027794,1.9794598271625998,0.6845828943377491,0.6304582666258647
3,99.84450626373291,-inf,0.20133543796418082,-inf,0.8457801716892138,0.40251577625290696,0.5955582357325819,2.7634357209618656,1.9578750757228796,0.6897236641010933,0.6303253810885232
4,128.71035289764404,-inf,0.24861875903944383,-inf,0.7995017252479641,0.40475064463135724,0.5641799138642384,2.5280786292716604,1.8130566263118884,0.6877131434403407,0.6308369458042695
5,161.00256085395813,-inf,0.24484989403405902,-inf,0.7843883594472062,0.35024931002308457,0.5624399507703362,2.498612157752111,1.7973101027957106,0.6829484761756199,0.6302344347463309
6,194.13166975975037,-inf,0.24459732179661084,-inf,0.7543494627895582,0.3444502091344024,0.5584834116348836,2.615251660548924,1.7961874737721493,0.6799469934623028,0.6272954615848655
7,224.44427704811096,-inf,0.20594389528091192,-inf,0.8030213997830219,0.5925470311663866,0.578486332755095,2.5252025805612766,1.8719397190358855,0.6808434424493678,0.6225487036604186
8,260.97107315063477,-inf,0.21777601786459164,-inf,0.7852526027792586,0.544891336377691,0.5774959316333119,2.6344277698106273,1.8640515756289757,0.6851514373712271,0.6193054876032806
9,295.13288736343384,-inf,0.20528142486481418,-inf,0.7911221963317,0.5441669244350557,0.595039688937234,2.6488349296009313,1.9577976945378057,0.6891612611502986,0.6193625602805141
10,333.8070538043976,-inf,0.2392434611764126,-inf,0.7217742923927781,0.5159412171557607,0.5616505845418106,2.6011976841095326,1.8354745530575447,0.6822784603386832,0.6167001107633222
11,370.75563740730286,-inf,0.27059858821539384,-inf,0.6843917816171384,0.4796404899905285,0.5507302303361411,2.4766962964475843,1.774742789690454,0.6758585207477747,0.6170458879316867
12,412.0179512500763,-inf,0.2341187331037185,-inf,0.7982884756568472,0.5092445345633562,0.5720331389842811,2.61441774299739,1.8815767896640698,0.671995867016947,0.6162969178350598
13,451.24743390083313,-inf,0.273156734420084,-inf,0.7085653816084818,0.4993368172682535,0.5500873339165006,2.5962129497179776,1.823987807558756,0.669816038114079,0.6143243725427131
14,494.69158816337585,-inf,0.20065249688504164,-inf,0.7918042574154455,0.5185238649775513,0.5660632541153416,2.5759858325930503,1.828561090382506,0.6789171959919282,0.615306564643954
15,543.9500160217285,-inf,0.2386637834283444,-inf,0.7848447616121221,0.5131397941657996,0.5812987759695099,2.6791324574348185,1.9381239137974609,0.6757575352750886,0.6155802688466393
16,615.5673213005066,-inf,0.20398347101037453,-inf,0.7775155563578516,0.5032129238097621,0.5756129026936643,2.64449322167156,1.8761711070231541,0.6781350554447527,0.6154115119325799
17,672.9417383670807,-inf,0.25003439618654205,-inf,0.7440328643652492,0.47213687862546666,0.5637980058046284,2.540062779787357,1.8589132089427227,0.6838343833166728,0.6109841365321856
18,732.4011988639832,-inf,0.2438396442445488,-inf,0.748263312791258,0.4465520079317458,0.5592102973046056,2.6022907440472185,1.80057046490266,0.6754468196651431,0.6107074308776702
19,803.3422303199768,-inf,0.24001464393128655,-inf,0.7595633195831628,0.46792100588193786,0.5617799910788509,2.571379934466397,1.831454420064965,0.6841077485657888,0.6111803003376457
20,914.4497044086456,-inf,0.2509980832781087,-inf,0.7797597909242213,0.45239493926591523,0.5658504629044911,2.5858432563984577,1.8809302314550904,0.6712003099183926,0.6024691607767962
21,973.029837846756,-inf,0.2622560662510061,-inf,0.7492762962037762,0.4661838420218634,0.5406135559125448,2.443265905809446,1.7078647963533442,0.6743062948143325,0.6134774915575456
